m,d1,d2,policy,time,total_perish_over_mT_mean,total_perish_over_mT_std,H_perish_over_mT_mean,H_perish_over_mT_std,E_perish_over_mT_mean,E_perish_over_mT_std
10000,10,1000,greedy,12.00,0.02502140,0.00014765,0.02491360,0.00014738,0.00010780,0.00000526
10000,10,1000,greedy,13.00,0.02721820,0.00015389,0.02710120,0.00015354,0.00011700,0.00000274
10000,10,1000,greedy,14.00,0.02942960,0.00013646,0.02930380,0.00013825,0.00012580,0.00000286
10000,10,1000,greedy,15.00,0.03161380,0.00016594,0.03148040,0.00016826,0.00013340,0.00000241
10000,10,1000,greedy,16.00,0.03385360,0.00016734,0.03371140,0.00016949,0.00014220,0.00000286
10000,10,1000,greedy,17.00,0.03602760,0.00015729,0.03587920,0.00015746,0.00014840,0.00000321
10000,10,1000,greedy,18.00,0.03820120,0.00014096,0.03804400,0.00014007,0.00015720,0.00000497
10000,10,1000,greedy,19.00,0.04037460,0.00013750,0.04020900,0.00013868,0.00016560,0.00000658
10000,10,1000,greedy,20.00,0.04253060,0.00018696,0.04235660,0.00018954,0.00017400,0.00000616
10000,10,1000,greedy,21.00,0.04471920,0.00020448,0.04453880,0.00020739,0.00018040,0.00000680
10000,10,1000,greedy,22.00,0.04691160,0.00028250,0.04672260,0.00028758,0.00018900,0.00000748
10000,10,1000,greedy,23.00,0.04906440,0.00028583,0.04886560,0.00029266,0.00019880,0.00000807
10000,10,1000,greedy,24.00,0.05126280,0.00029994,0.05105340,0.00030341,0.00020940,0.00000709
10000,10,1000,greedy,25.00,0.05348460,0.00031881,0.05326760,0.00031937,0.00021700,0.00000612
10000,10,1000,greedy,26.00,0.05568020,0.00031275,0.05545480,0.00031406,0.00022540,0.00000691
10000,10,1000,greedy,27.00,0.05786740,0.00035060,0.05763380,0.00035362,0.00023360,0.00000937
10000,10,1000,greedy,28.00,0.06006200,0.00032425,0.05981880,0.00032764,0.00024320,0.00000835
10000,10,1000,greedy,29.00,0.06225760,0.00033777,0.06200540,0.00034303,0.00025220,0.00000983
10000,10,1000,greedy,30.00,0.06443400,0.00035284,0.06417420,0.00035909,0.00025980,0.00000936
10000,10,1000,greedy,31.00,0.06662120,0.00035619,0.06635080,0.00036074,0.00027040,0.00000789
10000,10,1000,greedy,32.00,0.06877760,0.00037812,0.06849900,0.00038442,0.00027860,0.00000888
10000,10,1000,greedy,33.00,0.07097720,0.00038907,0.07069120,0.00039452,0.00028600,0.00000758
10000,10,1000,greedy,34.00,0.07316420,0.00042379,0.07286960,0.00043012,0.00029460,0.00000808
10000,10,1000,greedy,35.00,0.07533040,0.00042988,0.07502780,0.00043598,0.00030260,0.00000764
10000,10,1000,greedy,36.00,0.07752040,0.00041390,0.07720980,0.00042002,0.00031060,0.00000847
10000,10,1000,greedy,37.00,0.07969260,0.00038160,0.07937400,0.00039038,0.00031860,0.00001045
10000,10,1000,greedy,38.00,0.08184680,0.00041736,0.08152180,0.00042366,0.00032500,0.00000935
10000,10,1000,greedy,39.00,0.08404300,0.00040213,0.08371020,0.00040870,0.00033280,0.00000965
10000,10,1000,greedy,40.00,0.08621700,0.00040823,0.08587580,0.00041367,0.00034120,0.00001078
10000,10,1000,greedy,41.00,0.08838540,0.00041078,0.08803480,0.00041296,0.00035060,0.00000757
10000,10,1000,greedy,42.00,0.09054540,0.00042270,0.09018780,0.00042507,0.00035760,0.00000891
10000,10,1000,greedy,43.00,0.09276280,0.00043161,0.09239600,0.00043300,0.00036680,0.00000829
10000,10,1000,greedy,44.00,0.09499060,0.00040481,0.09461580,0.00040789,0.00037480,0.00001043
10000,10,1000,greedy,45.00,0.09716600,0.00040689,0.09678440,0.00040702,0.00038160,0.00000859
10000,10,1000,greedy,46.00,0.09934460,0.00045124,0.09895500,0.00045116,0.00038960,0.00000873
10000,10,1000,greedy,47.00,0.10150560,0.00046786,0.10110660,0.00046962,0.00039900,0.00000689
10000,10,1000,greedy,48.00,0.10368900,0.00046513,0.10328160,0.00046514,0.00040740,0.00000658
10000,10,1000,greedy,49.00,0.10587000,0.00046969,0.10545380,0.00046940,0.00041620,0.00000712
10000,10,1000,greedy,50.00,0.10804240,0.00048092,0.10761920,0.00048142,0.00042320,0.00000687
10000,10,1000,greedy,51.00,0.11022680,0.00045239,0.10979260,0.00045367,0.00043420,0.00000438
10000,10,1000,greedy,52.00,0.11240320,0.00045447,0.11196040,0.00045598,0.00044280,0.00000228
10000,10,1000,greedy,53.00,0.11458660,0.00045412,0.11413400,0.00045275,0.00045260,0.00000195
10000,10,1000,greedy,54.00,0.11675900,0.00043848,0.11629840,0.00044114,0.00046060,0.00000378
10000,10,1000,greedy,55.00,0.11887800,0.00046539,0.11840940,0.00046873,0.00046860,0.00000541
10000,10,1000,greedy,56.00,0.12101560,0.00046510,0.12053900,0.00046959,0.00047660,0.00000541
10000,10,1000,greedy,57.00,0.12320380,0.00046334,0.12271780,0.00046852,0.00048600,0.00000660
10000,10,1000,greedy,58.00,0.12540060,0.00051256,0.12490360,0.00051668,0.00049700,0.00000663
10000,10,1000,greedy,59.00,0.12758960,0.00047418,0.12708320,0.00048071,0.00050640,0.00000969
10000,10,1000,greedy,60.00,0.12976800,0.00048624,0.12925280,0.00049294,0.00051520,0.00001018
10000,10,1000,greedy,61.00,0.13192900,0.00044766,0.13140540,0.00045492,0.00052360,0.00001193
10000,10,1000,greedy,62.00,0.13411500,0.00049195,0.13358300,0.00049859,0.00053200,0.00001179
10000,10,1000,greedy,63.00,0.13628520,0.00048062,0.13574800,0.00048721,0.00053720,0.00001165
10000,10,1000,greedy,64.00,0.13848480,0.00046594,0.13793840,0.00047339,0.00054640,0.00001214
10000,10,1000,greedy,65.00,0.14062560,0.00049597,0.14007100,0.00050152,0.00055460,0.00001139
10000,10,1000,greedy,66.00,0.14281080,0.00051068,0.14224640,0.00051725,0.00056440,0.00001307
10000,10,1000,greedy,67.00,0.14499340,0.00054383,0.14442220,0.00054806,0.00057120,0.00001099
10000,10,1000,greedy,68.00,0.14721400,0.00049752,0.14663500,0.00050202,0.00057900,0.00001219
10000,10,1000,greedy,69.00,0.14941440,0.00047618,0.14882720,0.00048214,0.00058720,0.00001143
10000,10,1000,greedy,70.00,0.15161680,0.00047860,0.15101900,0.00048690,0.00059780,0.00001370
10000,10,1000,greedy,71.00,0.15380340,0.00050201,0.15319780,0.00051151,0.00060560,0.00001324
10000,10,1000,greedy,72.00,0.15598260,0.00051730,0.15537020,0.00052737,0.00061240,0.00001369
10000,10,1000,greedy,73.00,0.15816520,0.00055407,0.15754480,0.00056286,0.00062040,0.00001172
10000,10,1000,greedy,74.00,0.16034840,0.00053727,0.15972020,0.00054645,0.00062820,0.00001130
10000,10,1000,greedy,75.00,0.16251200,0.00049703,0.16187540,0.00050764,0.00063660,0.00001442
10000,10,1000,greedy,76.00,0.16466680,0.00049740,0.16402240,0.00050646,0.00064440,0.00001184
10000,10,1000,greedy,77.00,0.16680000,0.00048369,0.16614660,0.00049301,0.00065340,0.00001157
10000,10,1000,greedy,78.00,0.16900880,0.00050417,0.16834640,0.00051250,0.00066240,0.00001001
10000,10,1000,greedy,79.00,0.17120240,0.00048182,0.17053060,0.00049031,0.00067180,0.00001001
10000,10,1000,greedy,80.00,0.17339120,0.00046477,0.17271260,0.00047166,0.00067860,0.00000893
10000,10,1000,greedy,81.00,0.17555200,0.00041529,0.17486420,0.00042307,0.00068780,0.00000983
10000,10,1000,greedy,82.00,0.17772880,0.00041101,0.17703260,0.00041861,0.00069620,0.00001052
10000,10,1000,greedy,83.00,0.17996220,0.00039321,0.17925460,0.00040257,0.00070760,0.00001163
10000,10,1000,greedy,84.00,0.18212800,0.00037542,0.18141320,0.00038571,0.00071480,0.00001301
10000,10,1000,greedy,85.00,0.18429180,0.00043571,0.18356900,0.00044497,0.00072280,0.00001126
10000,10,1000,greedy,86.00,0.18645720,0.00042443,0.18572660,0.00043265,0.00073060,0.00001078
10000,10,1000,greedy,87.00,0.18864100,0.00045286,0.18790120,0.00046407,0.00073980,0.00001276
10000,10,1000,greedy,88.00,0.19082000,0.00043782,0.19007040,0.00044898,0.00074960,0.00001193
10000,10,1000,greedy,89.00,0.19295860,0.00045750,0.19219880,0.00047188,0.00075980,0.00001602
10000,10,1000,greedy,90.00,0.19513800,0.00045144,0.19437040,0.00046697,0.00076760,0.00001686
10000,10,1000,greedy,91.00,0.19733660,0.00048433,0.19655940,0.00049958,0.00077720,0.00001768
10000,10,1000,greedy,92.00,0.19955840,0.00050406,0.19877200,0.00051911,0.00078640,0.00001726
10000,10,1000,greedy,93.00,0.20175100,0.00054158,0.20095780,0.00055691,0.00079320,0.00001891
10000,10,1000,greedy,94.00,0.20394620,0.00054622,0.20314280,0.00056173,0.00080340,0.00001915
10000,10,1000,greedy,95.00,0.20611320,0.00055585,0.20530060,0.00056893,0.00081260,0.00002050
10000,10,1000,greedy,96.00,0.20825460,0.00053181,0.20743340,0.00054393,0.00082120,0.00002135
10000,10,1000,greedy,97.00,0.21042120,0.00054441,0.20959180,0.00055287,0.00082940,0.00001853
10000,10,1000,greedy,98.00,0.21259000,0.00051853,0.21175300,0.00052656,0.00083700,0.00001829
10000,10,1000,greedy,99.00,0.21472620,0.00052589,0.21388080,0.00053392,0.00084540,0.00001831
10000,10,1000,greedy,100.00,0.21693940,0.00052023,0.21608500,0.00052992,0.00085440,0.00001842
10000,10,1000,patient,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,1000,patient,1.00,0.00090140,0.00003237,0.00090120,0.00003237,0.00000020,0.00000045
10000,10,1000,patient,2.00,0.00264580,0.00009603,0.00264560,0.00009626,0.00000020,0.00000045
10000,10,1000,patient,3.00,0.00487540,0.00009472,0.00487520,0.00009493,0.00000020,0.00000045
10000,10,1000,patient,4.00,0.00732520,0.00013025,0.00732500,0.00013042,0.00000020,0.00000045
10000,10,1000,patient,5.00,0.00985080,0.00016706,0.00985060,0.00016734,0.00000020,0.00000045
10000,10,1000,patient,6.00,0.01238100,0.00016993,0.01238080,0.00017020,0.00000020,0.00000045
10000,10,1000,patient,7.00,0.01488700,0.00017772,0.01488680,0.00017804,0.00000020,0.00000045
10000,10,1000,patient,8.00,0.01738640,0.00023285,0.01738620,0.00023325,0.00000020,0.00000045
10000,10,1000,patient,9.00,0.01999360,0.00028272,0.01999340,0.00028313,0.00000020,0.00000045
10000,10,1000,patient,10.00,0.02258380,0.00030345,0.02258360,0.00030384,0.00000020,0.00000045
10000,10,1000,patient,11.00,0.02511780,0.00033247,0.02511760,0.00033285,0.00000020,0.00000045
10000,10,1000,patient,12.00,0.02773540,0.00033995,0.02773520,0.00034031,0.00000020,0.00000045
10000,10,1000,patient,13.00,0.03030780,0.00033367,0.03030760,0.00033405,0.00000020,0.00000045
10000,10,1000,patient,14.00,0.03287600,0.00030010,0.03287580,0.00030048,0.00000020,0.00000045
10000,10,1000,patient,15.00,0.03543220,0.00026565,0.03543200,0.00026598,0.00000020,0.00000045
10000,10,1000,patient,16.00,0.03796480,0.00025760,0.03796460,0.00025797,0.00000020,0.00000045
10000,10,1000,patient,17.00,0.04057640,0.00025840,0.04057620,0.00025879,0.00000020,0.00000045
10000,10,1000,patient,18.00,0.04313080,0.00025225,0.04313060,0.00025263,0.00000020,0.00000045
10000,10,1000,patient,19.00,0.04567660,0.00023884,0.04567640,0.00023922,0.00000020,0.00000045
10000,10,1000,patient,20.00,0.04823480,0.00023250,0.04823460,0.00023287,0.00000020,0.00000045
10000,10,1000,patient,21.00,0.05076240,0.00027605,0.05076220,0.00027638,0.00000020,0.00000045
10000,10,1000,patient,22.00,0.05332100,0.00028064,0.05332080,0.00028097,0.00000020,0.00000045
10000,10,1000,patient,23.00,0.05588580,0.00028674,0.05588560,0.00028705,0.00000020,0.00000045
10000,10,1000,patient,24.00,0.05846600,0.00029282,0.05846580,0.00029308,0.00000020,0.00000045
10000,10,1000,patient,25.00,0.06103920,0.00030813,0.06103900,0.00030839,0.00000020,0.00000045
10000,10,1000,patient,26.00,0.06362560,0.00033359,0.06362540,0.00033390,0.00000020,0.00000045
10000,10,1000,patient,27.00,0.06618440,0.00033310,0.06618420,0.00033342,0.00000020,0.00000045
10000,10,1000,patient,28.00,0.06872940,0.00041707,0.06872920,0.00041739,0.00000020,0.00000045
10000,10,1000,patient,29.00,0.07130260,0.00044111,0.07130240,0.00044144,0.00000020,0.00000045
10000,10,1000,patient,30.00,0.07384340,0.00045978,0.07384320,0.00046009,0.00000020,0.00000045
10000,10,1000,patient,31.00,0.07644980,0.00050092,0.07644960,0.00050123,0.00000020,0.00000045
10000,10,1000,patient,32.00,0.07898100,0.00049987,0.07898080,0.00050018,0.00000020,0.00000045
10000,10,1000,patient,33.00,0.08150360,0.00049353,0.08150340,0.00049382,0.00000020,0.00000045
10000,10,1000,patient,34.00,0.08409720,0.00047610,0.08409700,0.00047638,0.00000020,0.00000045
10000,10,1000,patient,35.00,0.08660420,0.00047303,0.08660400,0.00047329,0.00000020,0.00000045
10000,10,1000,patient,36.00,0.08915400,0.00045204,0.08915380,0.00045231,0.00000020,0.00000045
10000,10,1000,patient,37.00,0.09169080,0.00045787,0.09169060,0.00045816,0.00000020,0.00000045
10000,10,1000,patient,38.00,0.09421240,0.00042365,0.09421220,0.00042394,0.00000020,0.00000045
10000,10,1000,patient,39.00,0.09676600,0.00042335,0.09676580,0.00042363,0.00000020,0.00000045
10000,10,1000,patient,40.00,0.09937460,0.00040536,0.09937440,0.00040562,0.00000020,0.00000045
10000,10,1000,patient,41.00,0.10188080,0.00038409,0.10188060,0.00038437,0.00000020,0.00000045
10000,10,1000,patient,42.00,0.10445060,0.00038284,0.10445040,0.00038312,0.00000020,0.00000045
10000,10,1000,patient,43.00,0.10697380,0.00045179,0.10697360,0.00045207,0.00000020,0.00000045
10000,10,1000,patient,44.00,0.10948180,0.00050750,0.10948160,0.00050782,0.00000020,0.00000045
10000,10,1000,patient,45.00,0.11204900,0.00054227,0.11204880,0.00054260,0.00000020,0.00000045
10000,10,1000,patient,46.00,0.11460260,0.00057837,0.11460240,0.00057872,0.00000020,0.00000045
10000,10,1000,patient,47.00,0.11715000,0.00058853,0.11714980,0.00058889,0.00000020,0.00000045
10000,10,1000,patient,48.00,0.11968500,0.00057669,0.11968480,0.00057706,0.00000020,0.00000045
10000,10,1000,patient,49.00,0.12224420,0.00055255,0.12224400,0.00055292,0.00000020,0.00000045
10000,10,1000,patient,50.00,0.12481000,0.00053310,0.12480980,0.00053344,0.00000020,0.00000045
10000,10,1000,patient,51.00,0.12742560,0.00056671,0.12742540,0.00056703,0.00000020,0.00000045
10000,10,1000,patient,52.00,0.12997260,0.00059193,0.12997240,0.00059225,0.00000020,0.00000045
10000,10,1000,patient,53.00,0.13249180,0.00057641,0.13249160,0.00057676,0.00000020,0.00000045
10000,10,1000,patient,54.00,0.13502600,0.00059663,0.13502580,0.00059698,0.00000020,0.00000045
10000,10,1000,patient,55.00,0.13757980,0.00062209,0.13757960,0.00062244,0.00000020,0.00000045
10000,10,1000,patient,56.00,0.14017180,0.00065196,0.14017160,0.00065232,0.00000020,0.00000045
10000,10,1000,patient,57.00,0.14276400,0.00065770,0.14276380,0.00065804,0.00000020,0.00000045
10000,10,1000,patient,58.00,0.14530620,0.00063224,0.14530600,0.00063256,0.00000020,0.00000045
10000,10,1000,patient,59.00,0.14785640,0.00061138,0.14785620,0.00061173,0.00000020,0.00000045
10000,10,1000,patient,60.00,0.15042640,0.00057045,0.15042620,0.00057080,0.00000020,0.00000045
10000,10,1000,patient,61.00,0.15298060,0.00063556,0.15298040,0.00063592,0.00000020,0.00000045
10000,10,1000,patient,62.00,0.15552420,0.00064553,0.15552400,0.00064586,0.00000020,0.00000045
10000,10,1000,patient,63.00,0.15809340,0.00066700,0.15809320,0.00066734,0.00000020,0.00000045
10000,10,1000,patient,64.00,0.16065900,0.00066405,0.16065880,0.00066440,0.00000020,0.00000045
10000,10,1000,patient,65.00,0.16317100,0.00068028,0.16317080,0.00068065,0.00000020,0.00000045
10000,10,1000,patient,66.00,0.16567260,0.00063806,0.16567240,0.00063842,0.00000020,0.00000045
10000,10,1000,patient,67.00,0.16823940,0.00064108,0.16823920,0.00064142,0.00000020,0.00000045
10000,10,1000,patient,68.00,0.17084160,0.00068573,0.17084140,0.00068607,0.00000020,0.00000045
10000,10,1000,patient,69.00,0.17340680,0.00072263,0.17340660,0.00072296,0.00000020,0.00000045
10000,10,1000,patient,70.00,0.17598900,0.00074310,0.17598880,0.00074344,0.00000020,0.00000045
10000,10,1000,patient,71.00,0.17854560,0.00079348,0.17854540,0.00079381,0.00000020,0.00000045
10000,10,1000,patient,72.00,0.18107200,0.00080486,0.18107180,0.00080519,0.00000020,0.00000045
10000,10,1000,patient,73.00,0.18364340,0.00082986,0.18364320,0.00083018,0.00000020,0.00000045
10000,10,1000,patient,74.00,0.18620620,0.00086239,0.18620600,0.00086270,0.00000020,0.00000045
10000,10,1000,patient,75.00,0.18876260,0.00082302,0.18876240,0.00082333,0.00000020,0.00000045
10000,10,1000,patient,76.00,0.19135180,0.00086882,0.19135160,0.00086913,0.00000020,0.00000045
10000,10,1000,patient,77.00,0.19394780,0.00090256,0.19394760,0.00090285,0.00000020,0.00000045
10000,10,1000,patient,78.00,0.19653360,0.00095636,0.19653340,0.00095668,0.00000020,0.00000045
10000,10,1000,patient,79.00,0.19908580,0.00090401,0.19908560,0.00090433,0.00000020,0.00000045
10000,10,1000,patient,80.00,0.20165020,0.00094237,0.20165000,0.00094268,0.00000020,0.00000045
10000,10,1000,patient,81.00,0.20422260,0.00094043,0.20422240,0.00094074,0.00000020,0.00000045
10000,10,1000,patient,82.00,0.20680180,0.00092690,0.20680160,0.00092721,0.00000020,0.00000045
10000,10,1000,patient,83.00,0.20936860,0.00095794,0.20936840,0.00095825,0.00000020,0.00000045
10000,10,1000,patient,84.00,0.21191520,0.00097087,0.21191500,0.00097117,0.00000020,0.00000045
10000,10,1000,patient,85.00,0.21453160,0.00091998,0.21453140,0.00092030,0.00000020,0.00000045
10000,10,1000,patient,86.00,0.21707020,0.00089204,0.21707000,0.00089236,0.00000020,0.00000045
10000,10,1000,patient,87.00,0.21965540,0.00091200,0.21965520,0.00091231,0.00000020,0.00000045
10000,10,1000,patient,88.00,0.22225300,0.00094002,0.22225280,0.00094034,0.00000020,0.00000045
10000,10,1000,patient,89.00,0.22477540,0.00092391,0.22477520,0.00092422,0.00000020,0.00000045
10000,10,1000,patient,90.00,0.22730600,0.00090702,0.22730580,0.00090735,0.00000020,0.00000045
10000,10,1000,patient,91.00,0.22989360,0.00087956,0.22989340,0.00087990,0.00000020,0.00000045
10000,10,1000,patient,92.00,0.23243160,0.00084242,0.23243140,0.00084276,0.00000020,0.00000045
10000,10,1000,patient,93.00,0.23493960,0.00080274,0.23493940,0.00080309,0.00000020,0.00000045
10000,10,1000,patient,94.00,0.23749160,0.00079502,0.23749140,0.00079538,0.00000020,0.00000045
10000,10,1000,patient,95.00,0.24004880,0.00082001,0.24004860,0.00082039,0.00000020,0.00000045
10000,10,1000,patient,96.00,0.24251240,0.00078184,0.24251220,0.00078221,0.00000020,0.00000045
10000,10,1000,patient,97.00,0.24506600,0.00079975,0.24506580,0.00080012,0.00000020,0.00000045
10000,10,1000,patient,98.00,0.24759960,0.00079258,0.24759940,0.00079294,0.00000020,0.00000045
10000,10,1000,patient,99.00,0.25013260,0.00078978,0.25013240,0.00079012,0.00000020,0.00000045
10000,10,1000,patient,100.00,0.25267320,0.00080126,0.25267300,0.00080159,0.00000020,0.00000045
10000,10,1000,TAG,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,1000,TAG,1.00,0.00115760,0.00003851,0.00114380,0.00003454,0.00001380,0.00000455
10000,10,1000,TAG,2.00,0.00295220,0.00006414,0.00292400,0.00006833,0.00002820,0.00000958
10000,10,1000,TAG,3.00,0.00484760,0.00006634,0.00480720,0.00007168,0.00004040,0.00000929
10000,10,1000,TAG,4.00,0.00675360,0.00007874,0.00669980,0.00008303,0.00005380,0.00000858
10000,10,1000,TAG,5.00,0.00864560,0.00012893,0.00858120,0.00013424,0.00006440,0.00000976
10000,10,1000,TAG,6.00,0.01056560,0.00011558,0.01049020,0.00012127,0.00007540,0.00001050
10000,10,1000,TAG,7.00,0.01247280,0.00010152,0.01238040,0.00010408,0.00009240,0.00001322
10000,10,1000,TAG,8.00,0.01439600,0.00009044,0.01428900,0.00008857,0.00010700,0.00001427
10000,10,1000,TAG,9.00,0.01632260,0.00010637,0.01620360,0.00010302,0.00011900,0.00001400
10000,10,1000,TAG,10.00,0.01822540,0.00010771,0.01809140,0.00010626,0.00013400,0.00001185
10000,10,1000,TAG,11.00,0.02013200,0.00007439,0.01998820,0.00007400,0.00014380,0.00001190
10000,10,1000,TAG,12.00,0.02203340,0.00007919,0.02187480,0.00007705,0.00015860,0.00001685
10000,10,1000,TAG,13.00,0.02395040,0.00005888,0.02377700,0.00005833,0.00017340,0.00001981
10000,10,1000,TAG,14.00,0.02581980,0.00006999,0.02563300,0.00007377,0.00018680,0.00002090
10000,10,1000,TAG,15.00,0.02770740,0.00006300,0.02750600,0.00005727,0.00020140,0.00002307
10000,10,1000,TAG,16.00,0.02959420,0.00008795,0.02937760,0.00007608,0.00021660,0.00002214
10000,10,1000,TAG,17.00,0.03152040,0.00012908,0.03128740,0.00011171,0.00023300,0.00002348
10000,10,1000,TAG,18.00,0.03345160,0.00015131,0.03320660,0.00013976,0.00024500,0.00002332
10000,10,1000,TAG,19.00,0.03535320,0.00015173,0.03509260,0.00014275,0.00026060,0.00002367
10000,10,1000,TAG,20.00,0.03724320,0.00017036,0.03696880,0.00016288,0.00027440,0.00002602
10000,10,1000,TAG,21.00,0.03916060,0.00022353,0.03887120,0.00021679,0.00028940,0.00002635
10000,10,1000,TAG,22.00,0.04102580,0.00021322,0.04072680,0.00021002,0.00029900,0.00002545
10000,10,1000,TAG,23.00,0.04290400,0.00021042,0.04259220,0.00021075,0.00031180,0.00002969
10000,10,1000,TAG,24.00,0.04479400,0.00017702,0.04446780,0.00017848,0.00032620,0.00002925
10000,10,1000,TAG,25.00,0.04667740,0.00019256,0.04634000,0.00019572,0.00033740,0.00002836
10000,10,1000,TAG,26.00,0.04861840,0.00020469,0.04826580,0.00019956,0.00035260,0.00002866
10000,10,1000,TAG,27.00,0.05049500,0.00024434,0.05012900,0.00023594,0.00036600,0.00003043
10000,10,1000,TAG,28.00,0.05241740,0.00027050,0.05203760,0.00026367,0.00037980,0.00003225
10000,10,1000,TAG,29.00,0.05429940,0.00027260,0.05390680,0.00026935,0.00039260,0.00003297
10000,10,1000,TAG,30.00,0.05621560,0.00030942,0.05581100,0.00030348,0.00040460,0.00003030
10000,10,1000,TAG,31.00,0.05808700,0.00032526,0.05767160,0.00032098,0.00041540,0.00002906
10000,10,1000,TAG,32.00,0.05998680,0.00033441,0.05955760,0.00032577,0.00042920,0.00003198
10000,10,1000,TAG,33.00,0.06190700,0.00031228,0.06146160,0.00030637,0.00044540,0.00003275
10000,10,1000,TAG,34.00,0.06384400,0.00029255,0.06338800,0.00029150,0.00045600,0.00003283
10000,10,1000,TAG,35.00,0.06575120,0.00028409,0.06528140,0.00028307,0.00046980,0.00003005
10000,10,1000,TAG,36.00,0.06765400,0.00031812,0.06717100,0.00031888,0.00048300,0.00002721
10000,10,1000,TAG,37.00,0.06951780,0.00033714,0.06902020,0.00033578,0.00049760,0.00003088
10000,10,1000,TAG,38.00,0.07147620,0.00034460,0.07096620,0.00034328,0.00051000,0.00002986
10000,10,1000,TAG,39.00,0.07338900,0.00031251,0.07286800,0.00031326,0.00052100,0.00003044
10000,10,1000,TAG,40.00,0.07532200,0.00029015,0.07478720,0.00028928,0.00053480,0.00003285
10000,10,1000,TAG,41.00,0.07721400,0.00027754,0.07666660,0.00028598,0.00054740,0.00003084
10000,10,1000,TAG,42.00,0.07913160,0.00029250,0.07856900,0.00030270,0.00056260,0.00003228
10000,10,1000,TAG,43.00,0.08103660,0.00027481,0.08046500,0.00028219,0.00057160,0.00003015
10000,10,1000,TAG,44.00,0.08296300,0.00026614,0.08237600,0.00027056,0.00058700,0.00003307
10000,10,1000,TAG,45.00,0.08489640,0.00027756,0.08429620,0.00028241,0.00060020,0.00003232
10000,10,1000,TAG,46.00,0.08680900,0.00026135,0.08619620,0.00026351,0.00061280,0.00003385
10000,10,1000,TAG,47.00,0.08869560,0.00027822,0.08807020,0.00028459,0.00062540,0.00003676
10000,10,1000,TAG,48.00,0.09058320,0.00028450,0.08994280,0.00029449,0.00064040,0.00003556
10000,10,1000,TAG,49.00,0.09250180,0.00027708,0.09184800,0.00028875,0.00065380,0.00003580
10000,10,1000,TAG,50.00,0.09439460,0.00028193,0.09372700,0.00029141,0.00066760,0.00003814
10000,10,1000,TAG,51.00,0.09630200,0.00032853,0.09562140,0.00034053,0.00068060,0.00003800
10000,10,1000,TAG,52.00,0.09821340,0.00031305,0.09752000,0.00032637,0.00069340,0.00003568
10000,10,1000,TAG,53.00,0.10015220,0.00030145,0.09944260,0.00031594,0.00070960,0.00003719
10000,10,1000,TAG,54.00,0.10207740,0.00027603,0.10135380,0.00028147,0.00072360,0.00003775
10000,10,1000,TAG,55.00,0.10398600,0.00026939,0.10324880,0.00026242,0.00073720,0.00003745
10000,10,1000,TAG,56.00,0.10587440,0.00025727,0.10512680,0.00025296,0.00074760,0.00003831
10000,10,1000,TAG,57.00,0.10779320,0.00022055,0.10703160,0.00021978,0.00076160,0.00003872
10000,10,1000,TAG,58.00,0.10974300,0.00023181,0.10896660,0.00022503,0.00077640,0.00003935
10000,10,1000,TAG,59.00,0.11168920,0.00022539,0.11089660,0.00021516,0.00079260,0.00004218
10000,10,1000,TAG,60.00,0.11358000,0.00023090,0.11277380,0.00022700,0.00080620,0.00004154
10000,10,1000,TAG,61.00,0.11549640,0.00021413,0.11467660,0.00021191,0.00081980,0.00004380
10000,10,1000,TAG,62.00,0.11745480,0.00019113,0.11662080,0.00019073,0.00083400,0.00004345
10000,10,1000,TAG,63.00,0.11935460,0.00019200,0.11850440,0.00019016,0.00085020,0.00004367
10000,10,1000,TAG,64.00,0.12129240,0.00017019,0.12042860,0.00017167,0.00086380,0.00004617
10000,10,1000,TAG,65.00,0.12321900,0.00016607,0.12234420,0.00016668,0.00087480,0.00004456
10000,10,1000,TAG,66.00,0.12509080,0.00019711,0.12420040,0.00020142,0.00089040,0.00004542
10000,10,1000,TAG,67.00,0.12698260,0.00027219,0.12607780,0.00027504,0.00090480,0.00004812
10000,10,1000,TAG,68.00,0.12888280,0.00030103,0.12796500,0.00030388,0.00091780,0.00004670
10000,10,1000,TAG,69.00,0.13079980,0.00028376,0.12986620,0.00028347,0.00093360,0.00004592
10000,10,1000,TAG,70.00,0.13271180,0.00027847,0.13176600,0.00027077,0.00094580,0.00004870
10000,10,1000,TAG,71.00,0.13461940,0.00027547,0.13366100,0.00026890,0.00095840,0.00004557
10000,10,1000,TAG,72.00,0.13652180,0.00023896,0.13554560,0.00022399,0.00097620,0.00004590
10000,10,1000,TAG,73.00,0.13848060,0.00026494,0.13748860,0.00024459,0.00099200,0.00004780
10000,10,1000,TAG,74.00,0.14041560,0.00020660,0.13941120,0.00018738,0.00100440,0.00004810
10000,10,1000,TAG,75.00,0.14232600,0.00020218,0.14130680,0.00019290,0.00101920,0.00004796
10000,10,1000,TAG,76.00,0.14424940,0.00021864,0.14321920,0.00020720,0.00103020,0.00004640
10000,10,1000,TAG,77.00,0.14620980,0.00020377,0.14516640,0.00020338,0.00104340,0.00004856
10000,10,1000,TAG,78.00,0.14815180,0.00021673,0.14709660,0.00022579,0.00105520,0.00004959
