m,d1,d2,policy,time,total_perish_over_mT_mean,total_perish_over_mT_std,H_perish_over_mT_mean,H_perish_over_mT_std,E_perish_over_mT_mean,E_perish_over_mT_std
10000,10,10,patient,18.25,0.05307560,0.00039565,0.04855400,0.00035516,0.00452160,0.00014149
10000,10,10,patient,18.50,0.05384060,0.00041549,0.04926420,0.00037751,0.00457640,0.00014352
10000,10,10,patient,18.75,0.05457980,0.00042787,0.04995340,0.00039114,0.00462640,0.00013376
10000,10,10,patient,19.00,0.05533240,0.00042518,0.05065140,0.00038091,0.00468100,0.00013318
10000,10,10,patient,19.25,0.05608760,0.00041114,0.05134900,0.00037940,0.00473860,0.00013145
10000,10,10,patient,19.50,0.05682620,0.00042497,0.05203360,0.00038735,0.00479260,0.00012822
10000,10,10,patient,19.75,0.05758140,0.00043567,0.05273440,0.00038879,0.00484700,0.00013157
10000,10,10,patient,20.00,0.05834620,0.00046015,0.05343960,0.00041186,0.00490660,0.00013436
10000,10,10,patient,20.25,0.05912720,0.00048528,0.05416720,0.00043490,0.00496000,0.00013312
10000,10,10,patient,20.50,0.05991080,0.00046110,0.05489000,0.00040932,0.00502080,0.00013568
10000,10,10,patient,20.75,0.06069080,0.00045199,0.05560880,0.00039706,0.00508200,0.00013425
10000,10,10,patient,21.00,0.06144160,0.00044650,0.05630480,0.00039363,0.00513680,0.00013474
10000,10,10,patient,21.25,0.06223160,0.00045919,0.05704040,0.00040208,0.00519120,0.00013036
10000,10,10,patient,21.50,0.06300680,0.00042670,0.05775760,0.00036767,0.00524920,0.00012404
10000,10,10,patient,21.75,0.06377080,0.00042215,0.05847100,0.00036218,0.00529980,0.00012755
10000,10,10,patient,22.00,0.06453480,0.00041176,0.05918220,0.00035367,0.00535260,0.00012826
10000,10,10,patient,22.25,0.06529520,0.00040821,0.05988520,0.00035052,0.00541000,0.00013339
10000,10,10,patient,22.50,0.06604280,0.00036664,0.06057900,0.00032252,0.00546380,0.00013299
10000,10,10,patient,22.75,0.06677160,0.00035952,0.06124860,0.00031928,0.00552300,0.00013260
10000,10,10,patient,23.00,0.06753540,0.00036564,0.06195620,0.00033357,0.00557920,0.00013065
10000,10,10,patient,23.25,0.06826880,0.00036154,0.06263800,0.00033303,0.00563080,0.00013264
10000,10,10,patient,23.50,0.06901100,0.00034481,0.06332700,0.00031171,0.00568400,0.00013326
10000,10,10,patient,23.75,0.06976540,0.00036569,0.06402640,0.00033520,0.00573900,0.00013593
10000,10,10,patient,24.00,0.07051280,0.00035184,0.06471900,0.00032592,0.00579380,0.00013873
10000,10,10,patient,24.25,0.07129540,0.00036163,0.06544580,0.00034800,0.00584960,0.00013520
10000,10,10,patient,24.50,0.07201960,0.00037367,0.06611500,0.00036044,0.00590460,0.00013835
10000,10,10,patient,24.75,0.07276780,0.00037242,0.06680900,0.00036607,0.00595880,0.00014382
10000,10,10,patient,25.00,0.07352540,0.00040563,0.06750560,0.00039210,0.00601980,0.00015090
10000,10,10,patient,25.25,0.07427900,0.00042080,0.06820280,0.00040603,0.00607620,0.00015250
10000,10,10,patient,25.50,0.07501700,0.00040762,0.06888460,0.00039230,0.00613240,0.00015209
10000,10,10,patient,25.75,0.07576460,0.00041695,0.06957240,0.00040453,0.00619220,0.00014977
10000,10,10,patient,26.00,0.07652200,0.00041953,0.07027520,0.00040507,0.00624680,0.00014862
10000,10,10,patient,26.25,0.07726300,0.00038599,0.07096400,0.00036737,0.00629900,0.00014685
10000,10,10,patient,26.50,0.07802640,0.00039708,0.07167220,0.00038134,0.00635420,0.00015069
10000,10,10,patient,26.75,0.07880400,0.00038498,0.07239200,0.00036809,0.00641200,0.00015757
10000,10,10,patient,27.00,0.07956960,0.00040259,0.07310600,0.00038650,0.00646360,0.00015856
10000,10,10,patient,27.25,0.08031560,0.00041837,0.07379660,0.00038908,0.00651900,0.00016246
10000,10,10,patient,27.50,0.08108480,0.00041031,0.07450840,0.00037666,0.00657640,0.00015869
10000,10,10,patient,27.75,0.08184620,0.00040705,0.07521620,0.00037570,0.00663000,0.00016359
10000,10,10,patient,28.00,0.08260140,0.00041502,0.07591820,0.00037684,0.00668320,0.00016404
10000,10,10,patient,28.25,0.08336020,0.00041711,0.07662140,0.00037885,0.00673880,0.00016627
10000,10,10,patient,28.50,0.08411980,0.00041863,0.07732200,0.00038962,0.00679780,0.00016920
10000,10,10,patient,28.75,0.08488960,0.00043499,0.07803240,0.00040999,0.00685720,0.00016661
10000,10,10,patient,29.00,0.08564340,0.00042392,0.07872660,0.00039054,0.00691680,0.00016614
10000,10,10,patient,29.25,0.08640700,0.00042132,0.07943360,0.00037719,0.00697340,0.00017157
10000,10,10,patient,29.50,0.08713640,0.00042942,0.08010500,0.00039594,0.00703140,0.00016498
10000,10,10,patient,29.75,0.08789660,0.00043777,0.08080920,0.00040750,0.00708740,0.00016705
10000,10,10,patient,30.00,0.08864480,0.00042354,0.08150640,0.00039785,0.00713840,0.00016353
10000,10,10,patient,30.25,0.08939020,0.00043605,0.08219420,0.00041523,0.00719600,0.00015777
10000,10,10,patient,30.50,0.09014360,0.00045367,0.08288760,0.00042242,0.00725600,0.00016327
10000,10,10,patient,30.75,0.09091000,0.00046213,0.08359320,0.00043075,0.00731680,0.00015916
10000,10,10,patient,31.00,0.09168420,0.00045392,0.08431660,0.00042828,0.00736760,0.00015672
10000,10,10,patient,31.25,0.09244020,0.00045794,0.08501560,0.00043839,0.00742460,0.00014884
10000,10,10,patient,31.50,0.09320780,0.00046633,0.08572960,0.00044603,0.00747820,0.00015123
10000,10,10,patient,31.75,0.09397280,0.00046998,0.08643720,0.00045807,0.00753560,0.00015173
10000,10,10,patient,32.00,0.09474320,0.00047381,0.08715540,0.00045306,0.00758780,0.00015396
10000,10,10,patient,32.25,0.09550600,0.00047060,0.08785480,0.00044859,0.00765120,0.00014569
10000,10,10,patient,32.50,0.09626700,0.00046416,0.08856300,0.00045457,0.00770400,0.00014672
10000,10,10,patient,32.75,0.09702720,0.00045660,0.08926680,0.00044369,0.00776040,0.00015270
10000,10,10,patient,33.00,0.09780080,0.00045443,0.08998040,0.00044466,0.00782040,0.00014767
10000,10,10,patient,33.25,0.09856660,0.00047359,0.09068880,0.00045132,0.00787780,0.00015219
10000,10,10,patient,33.50,0.09933540,0.00045618,0.09140320,0.00044355,0.00793220,0.00014471
10000,10,10,patient,33.75,0.10008720,0.00044045,0.09210620,0.00043184,0.00798100,0.00014372
10000,10,10,patient,34.00,0.10084120,0.00044704,0.09280200,0.00042779,0.00803920,0.00014312
10000,10,10,patient,34.25,0.10162180,0.00044799,0.09352780,0.00043071,0.00809400,0.00014623
10000,10,10,patient,34.50,0.10236100,0.00042880,0.09420920,0.00040845,0.00815180,0.00014726
10000,10,10,patient,34.75,0.10312640,0.00045406,0.09491820,0.00043489,0.00820820,0.00014903
10000,10,10,patient,35.00,0.10388700,0.00047763,0.09561940,0.00044985,0.00826760,0.00015613
10000,10,10,patient,35.25,0.10466040,0.00047408,0.09633780,0.00043477,0.00832260,0.00015478
10000,10,10,patient,35.50,0.10542760,0.00048232,0.09705180,0.00042864,0.00837580,0.00015428
10000,10,10,patient,35.75,0.10616460,0.00051113,0.09773420,0.00045483,0.00843040,0.00015895
10000,10,10,patient,36.00,0.10690780,0.00050493,0.09841940,0.00044271,0.00848840,0.00015909
10000,10,10,patient,36.25,0.10766440,0.00049601,0.09912440,0.00042742,0.00854000,0.00015764
10000,10,10,patient,36.50,0.10843500,0.00046786,0.09984120,0.00040129,0.00859380,0.00016364
10000,10,10,patient,36.75,0.10917240,0.00044871,0.10052800,0.00038379,0.00864440,0.00016576
10000,10,10,patient,37.00,0.10994780,0.00045511,0.10124080,0.00039213,0.00870700,0.00016536
10000,10,10,patient,37.25,0.11070340,0.00045160,0.10193860,0.00038893,0.00876480,0.00016742
10000,10,10,patient,37.50,0.11148560,0.00046990,0.10266760,0.00040987,0.00881800,0.00016502
10000,10,10,patient,37.75,0.11223880,0.00045268,0.10336180,0.00039832,0.00887700,0.00016125
10000,10,10,patient,38.00,0.11299640,0.00045769,0.10406980,0.00040765,0.00892660,0.00015789
10000,10,10,patient,38.25,0.11375700,0.00044800,0.10476500,0.00040109,0.00899200,0.00015688
10000,10,10,patient,38.50,0.11451520,0.00046834,0.10546740,0.00042314,0.00904780,0.00015334
10000,10,10,patient,38.75,0.11528380,0.00048784,0.10617780,0.00044892,0.00910600,0.00015698
10000,10,10,patient,39.00,0.11604620,0.00051333,0.10689180,0.00047505,0.00915440,0.00016071
10000,10,10,patient,39.25,0.11678900,0.00050435,0.10758200,0.00047526,0.00920700,0.00016217
10000,10,10,patient,39.50,0.11754840,0.00050814,0.10829360,0.00048470,0.00925480,0.00016543
10000,10,10,patient,39.75,0.11830120,0.00051538,0.10899500,0.00048803,0.00930620,0.00016680
10000,10,10,patient,40.00,0.11906660,0.00052597,0.10970560,0.00050415,0.00936100,0.00016893
10000,10,10,patient,40.25,0.11982640,0.00052887,0.11041320,0.00050307,0.00941320,0.00017386
10000,10,10,patient,40.50,0.12061180,0.00051514,0.11114520,0.00048553,0.00946660,0.00017507
10000,10,10,patient,40.75,0.12138500,0.00051370,0.11186760,0.00048730,0.00951740,0.00017585
10000,10,10,patient,41.00,0.12214760,0.00050127,0.11257400,0.00048177,0.00957360,0.00017204
10000,10,10,patient,41.25,0.12291880,0.00051608,0.11328940,0.00050230,0.00962940,0.00016815
10000,10,10,patient,41.50,0.12368680,0.00050212,0.11399760,0.00049818,0.00968920,0.00016627
10000,10,10,patient,41.75,0.12445080,0.00049027,0.11470460,0.00048542,0.00974620,0.00016637
10000,10,10,patient,42.00,0.12519000,0.00046758,0.11539320,0.00045708,0.00979680,0.00016882
10000,10,10,patient,42.25,0.12596380,0.00047744,0.11611400,0.00046048,0.00984980,0.00017439
10000,10,10,patient,42.50,0.12673040,0.00048119,0.11682660,0.00046069,0.00990380,0.00017909
10000,10,10,patient,42.75,0.12747960,0.00046164,0.11752280,0.00044233,0.00995680,0.00017734
10000,10,10,patient,43.00,0.12822040,0.00046375,0.11821220,0.00044253,0.01000820,0.00017502
10000,10,10,patient,43.25,0.12898520,0.00048032,0.11892240,0.00046563,0.01006280,0.00017462
10000,10,10,patient,43.50,0.12972760,0.00048717,0.11961140,0.00048368,0.01011620,0.00017760
10000,10,10,patient,43.75,0.13046180,0.00046798,0.12029400,0.00047488,0.01016780,0.00017853
10000,10,10,patient,44.00,0.13120620,0.00044036,0.12098580,0.00045452,0.01022040,0.00017460
10000,10,10,patient,44.25,0.13195720,0.00045804,0.12168700,0.00046852,0.01027020,0.00017635
10000,10,10,patient,44.50,0.13270180,0.00046536,0.12237760,0.00047134,0.01032420,0.00017801
10000,10,10,patient,44.75,0.13346200,0.00046853,0.12307980,0.00047729,0.01038220,0.00017550
10000,10,10,patient,45.00,0.13422480,0.00047208,0.12378620,0.00047848,0.01043860,0.00016818
10000,10,10,patient,45.25,0.13494580,0.00045379,0.12445400,0.00046465,0.01049180,0.00016383
10000,10,10,patient,45.50,0.13569640,0.00046849,0.12515060,0.00048063,0.01054580,0.00016380
10000,10,10,patient,45.75,0.13645340,0.00045454,0.12585260,0.00046658,0.01060080,0.00016718
10000,10,10,patient,46.00,0.13718940,0.00045604,0.12653480,0.00047234,0.01065460,0.00016533
10000,10,10,patient,46.25,0.13795940,0.00047633,0.12724780,0.00049007,0.01071160,0.00016318
10000,10,10,patient,46.50,0.13871380,0.00048079,0.12794520,0.00050694,0.01076860,0.00016137
10000,10,10,patient,46.75,0.13945280,0.00046790,0.12862720,0.00049976,0.01082560,0.00016404
10000,10,10,patient,47.00,0.14017380,0.00046190,0.12929200,0.00048512,0.01088180,0.00017333
10000,10,10,patient,47.25,0.14092680,0.00044476,0.12998680,0.00047470,0.01094000,0.00017410
10000,10,10,patient,47.50,0.14168560,0.00045109,0.13068680,0.00048243,0.01099880,0.00016921
10000,10,10,patient,47.75,0.14243800,0.00044401,0.13138140,0.00048381,0.01105660,0.00017021
10000,10,10,patient,48.00,0.14317200,0.00042846,0.13205720,0.00047102,0.01111480,0.00016933
10000,10,10,patient,48.25,0.14390260,0.00041820,0.13273740,0.00047014,0.01116520,0.00016651
10000,10,10,patient,48.50,0.14465080,0.00042925,0.13343320,0.00047908,0.01121760,0.00017088
10000,10,10,patient,48.75,0.14541320,0.00040942,0.13413780,0.00046568,0.01127540,0.00017491
10000,10,10,patient,49.00,0.14614440,0.00038208,0.13481680,0.00043913,0.01132760,0.00017413
10000,10,10,patient,49.25,0.14689920,0.00036911,0.13551200,0.00042236,0.01138720,0.00016932
10000,10,10,patient,49.50,0.14766200,0.00034988,0.13622240,0.00040068,0.01143960,0.00017000
10000,10,10,patient,49.75,0.14841580,0.00035456,0.13692920,0.00040995,0.01148660,0.00017041
10000,10,10,patient,50.00,0.14915960,0.00034847,0.13761960,0.00040230,0.01154000,0.00016924
10000,10,10,TAG,0.00,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10000,10,10,TAG,0.25,0.00037020,0.00001483,0.00021660,0.00001204,0.00015360,0.00001388
10000,10,10,TAG,0.50,0.00108640,0.00004134,0.00067480,0.00004373,0.00041160,0.00001952
10000,10,10,TAG,0.75,0.00191380,0.00005328,0.00124100,0.00005244,0.00067280,0.00002772
10000,10,10,TAG,1.00,0.00277220,0.00008631,0.00185420,0.00007698,0.00091800,0.00003675
10000,10,10,TAG,1.25,0.00366760,0.00009085,0.00251340,0.00008375,0.00115420,0.00003380
10000,10,10,TAG,1.50,0.00461920,0.00011188,0.00323180,0.00010944,0.00138740,0.00003252
10000,10,10,TAG,1.75,0.00554980,0.00009706,0.00393360,0.00009605,0.00161620,0.00003817
10000,10,10,TAG,2.00,0.00647220,0.00012199,0.00463140,0.00011376,0.00184080,0.00004188
10000,10,10,TAG,2.25,0.00741660,0.00013231,0.00534500,0.00012241,0.00207160,0.00003752
10000,10,10,TAG,2.50,0.00835260,0.00013507,0.00604620,0.00011965,0.00230640,0.00004590
10000,10,10,TAG,2.75,0.00928800,0.00015872,0.00675940,0.00014383,0.00252860,0.00005013
10000,10,10,TAG,3.00,0.01021460,0.00014070,0.00746360,0.00013081,0.00275100,0.00005699
10000,10,10,TAG,3.25,0.01114700,0.00016783,0.00817340,0.00015333,0.00297360,0.00007195
10000,10,10,TAG,3.50,0.01209180,0.00018876,0.00888100,0.00016537,0.00321080,0.00007023
10000,10,10,TAG,3.75,0.01303820,0.00019670,0.00959080,0.00017686,0.00344740,0.00005946
10000,10,10,TAG,4.00,0.01397340,0.00018864,0.01030280,0.00016656,0.00367060,0.00006661
10000,10,10,TAG,4.25,0.01492560,0.00022369,0.01102600,0.00020769,0.00389960,0.00009137
10000,10,10,TAG,4.50,0.01585880,0.00021567,0.01174480,0.00020379,0.00411400,0.00009112
10000,10,10,TAG,4.75,0.01679280,0.00022917,0.01245900,0.00022583,0.00433380,0.00008947
10000,10,10,TAG,5.00,0.01774780,0.00022728,0.01318300,0.00022490,0.00456480,0.00009020
10000,10,10,TAG,5.25,0.01869240,0.00023677,0.01390380,0.00023547,0.00478860,0.00009603
10000,10,10,TAG,5.50,0.01965720,0.00024144,0.01462480,0.00023869,0.00503240,0.00010371
10000,10,10,TAG,5.75,0.02059280,0.00023960,0.01533060,0.00023717,0.00526220,0.00010791
10000,10,10,TAG,6.00,0.02151100,0.00023058,0.01602360,0.00022204,0.00548740,0.00010859
10000,10,10,TAG,6.25,0.02243880,0.00024826,0.01671800,0.00023371,0.00572080,0.00010673
10000,10,10,TAG,6.50,0.02339020,0.00024378,0.01744000,0.00022706,0.00595020,0.00011043
10000,10,10,TAG,6.75,0.02431120,0.00024964,0.01813240,0.00023241,0.00617880,0.00011221
10000,10,10,TAG,7.00,0.02524280,0.00024014,0.01883780,0.00021899,0.00640500,0.00010944
10000,10,10,TAG,7.25,0.02618900,0.00023825,0.01955600,0.00020626,0.00663300,0.00011542
10000,10,10,TAG,7.50,0.02712080,0.00023445,0.02026340,0.00019327,0.00685740,0.00010664
10000,10,10,TAG,7.75,0.02805340,0.00023755,0.02097800,0.00019678,0.00707540,0.00009941
10000,10,10,TAG,8.00,0.02901240,0.00023143,0.02171100,0.00020214,0.00730140,0.00010370
10000,10,10,TAG,8.25,0.02995680,0.00024434,0.02242760,0.00021186,0.00752920,0.00010900
10000,10,10,TAG,8.50,0.03089920,0.00025670,0.02313940,0.00021962,0.00775980,0.00011999
10000,10,10,TAG,8.75,0.03183600,0.00027366,0.02385020,0.00023210,0.00798580,0.00011100
10000,10,10,TAG,9.00,0.03275360,0.00024544,0.02454700,0.00021807,0.00820660,0.00011313
10000,10,10,TAG,9.25,0.03368820,0.00026312,0.02527260,0.00023196,0.00841560,0.00010326
10000,10,10,TAG,9.50,0.03464460,0.00024128,0.02599840,0.00020442,0.00864620,0.00009677
10000,10,10,TAG,9.75,0.03556940,0.00023163,0.02671300,0.00019982,0.00885640,0.00007945
10000,10,10,TAG,10.00,0.03652380,0.00022353,0.02744360,0.00018455,0.00908020,0.00009143
10000,10,10,TAG,10.25,0.03746080,0.00021662,0.02814880,0.00018645,0.00931200,0.00009051
10000,10,10,TAG,10.50,0.03839640,0.00021288,0.02886380,0.00019394,0.00953260,0.00008523
10000,10,10,TAG,10.75,0.03934640,0.00022423,0.02958060,0.00020466,0.00976580,0.00009212
10000,10,10,TAG,11.00,0.04028040,0.00023047,0.03029560,0.00019981,0.00998480,0.00009972
10000,10,10,TAG,11.25,0.04124680,0.00020608,0.03102920,0.00019186,0.01021760,0.00009289
10000,10,10,TAG,11.50,0.04218040,0.00022284,0.03173440,0.00021182,0.01044600,0.00009848
10000,10,10,TAG,11.75,0.04310960,0.00021213,0.03245940,0.00020189,0.01065020,0.00011009
10000,10,10,TAG,12.00,0.04404820,0.00019243,0.03316480,0.00019887,0.01088340,0.00010626
10000,10,10,TAG,12.25,0.04499640,0.00019412,0.03388500,0.00020600,0.01111140,0.00010607
10000,10,10,TAG,12.50,0.04593140,0.00023808,0.03460620,0.00024898,0.01132520,0.00011236
10000,10,10,TAG,12.75,0.04688020,0.00023362,0.03532940,0.00025435,0.01155080,0.00010532
10000,10,10,TAG,13.00,0.04781080,0.00025621,0.03604660,0.00027512,0.01176420,0.00010576
10000,10,10,TAG,13.25,0.04877840,0.00027087,0.03679720,0.00028998,0.01198120,0.00011925
10000,10,10,TAG,13.50,0.04972680,0.00028541,0.03752360,0.00029686,0.01220320,0.00011695
10000,10,10,TAG,13.75,0.05067800,0.00029533,0.03824180,0.00029057,0.01243620,0.00012625
10000,10,10,TAG,14.00,0.05162220,0.00029055,0.03896060,0.00028566,0.01266160,0.00012609
10000,10,10,TAG,14.25,0.05253120,0.00027775,0.03965600,0.00027516,0.01287520,0.00012830
10000,10,10,TAG,14.50,0.05347640,0.00028757,0.04038140,0.00029226,0.01309500,0.00012441
10000,10,10,TAG,14.75,0.05439700,0.00029153,0.04108340,0.00030294,0.01331360,0.00013455
10000,10,10,TAG,15.00,0.05531240,0.00031964,0.04178160,0.00032770,0.01353080,0.00013278
10000,10,10,TAG,15.25,0.05624660,0.00031649,0.04249020,0.00032990,0.01375640,0.00013380
10000,10,10,TAG,15.50,0.05717060,0.00033163,0.04318200,0.00034426,0.01398860,0.00012172
10000,10,10,TAG,15.75,0.05810560,0.00031969,0.04389620,0.00033337,0.01420940,0.00012039
10000,10,10,TAG,16.00,0.05906740,0.00032211,0.04463100,0.00032225,0.01443640,0.00011298
10000,10,10,TAG,16.25,0.06001300,0.00034543,0.04535920,0.00033471,0.01465380,0.00011725
10000,10,10,TAG,16.50,0.06094980,0.00035494,0.04606980,0.00034862,0.01488000,0.00011706
10000,10,10,TAG,16.75,0.06188180,0.00034801,0.04679180,0.00034204,0.01509000,0.00011677
10000,10,10,TAG,17.00,0.06281380,0.00034429,0.04750140,0.00033279,0.01531240,0.00012793
10000,10,10,TAG,17.25,0.06374440,0.00034017,0.04819560,0.00033181,0.01554880,0.00013082
10000,10,10,TAG,17.50,0.06469180,0.00033285,0.04891980,0.00033045,0.01577200,0.00013334
10000,10,10,TAG,17.75,0.06565040,0.00034236,0.04964140,0.00034575,0.01600900,0.00012812
10000,10,10,TAG,18.00,0.06658740,0.00034937,0.05034540,0.00034760,0.01624200,0.00012457
10000,10,10,TAG,18.25,0.06754920,0.00034793,0.05107400,0.00035364,0.01647520,0.00014073
10000,10,10,TAG,18.50,0.06848920,0.00034084,0.05178700,0.00034840,0.01670220,0.00014501
10000,10,10,TAG,18.75,0.06943560,0.00036407,0.05250780,0.00036504,0.01692780,0.00014192
10000,10,10,TAG,19.00,0.07039220,0.00036102,0.05323740,0.00035783,0.01715480,0.00013568
10000,10,10,TAG,19.25,0.07133600,0.00034610,0.05394560,0.00034591,0.01739040,0.00013263
10000,10,10,TAG,19.50,0.07227780,0.00033510,0.05465960,0.00034381,0.01761820,0.00013862
10000,10,10,TAG,19.75,0.07322040,0.00033283,0.05537960,0.00034624,0.01784080,0.00013686
10000,10,10,TAG,20.00,0.07416880,0.00033762,0.05610020,0.00034492,0.01806860,0.00013833
10000,10,10,TAG,20.25,0.07512520,0.00034508,0.05683100,0.00034669,0.01829420,0.00013497
10000,10,10,TAG,20.50,0.07606900,0.00034554,0.05755520,0.00036076,0.01851380,0.00013530
10000,10,10,TAG,20.75,0.07703920,0.00034614,0.05828240,0.00036330,0.01875680,0.00013966
10000,10,10,TAG,21.00,0.07799880,0.00036275,0.05901560,0.00037793,0.01898320,0.00013455
10000,10,10,TAG,21.25,0.07895120,0.00037142,0.05974640,0.00037524,0.01920480,0.00013823
10000,10,10,TAG,21.50,0.07990820,0.00038883,0.06046740,0.00039572,0.01944080,0.00015176
10000,10,10,TAG,21.75,0.08085560,0.00035245,0.06118800,0.00035480,0.01966760,0.00015741
